id,name,province_id:id,zip
l10n_base.it_1012,Indicatore,l10n_base.it_AR,52100
l10n_base.it_1013,La Verna,l10n_base.it_AR,52010
l10n_base.it_1014,Laterina,l10n_base.it_AR,52020
l10n_base.it_1015,Laterina Stazione,l10n_base.it_AR,52020
l10n_base.it_1016,Le Ville,l10n_base.it_AR,52035
l10n_base.it_1017,Levane,l10n_base.it_AR,52025
l10n_base.it_1018,Loro Ciuffenna,l10n_base.it_AR,52024
l10n_base.it_1019,Lucignano,l10n_base.it_AR,52046
l10n_base.it_1020,Madonnuccia,l10n_base.it_AR,52036
l10n_base.it_1021,Madrigale,l10n_base.it_AR,52028
l10n_base.it_1022,Malva,l10n_base.it_AR,52028
l10n_base.it_1023,Manciano,l10n_base.it_AR,52043
l10n_base.it_1024,Marciano,l10n_base.it_AR,52047
l10n_base.it_1025,Marciano Della Chiana,l10n_base.it_AR,52047
l10n_base.it_1026,Meleto,l10n_base.it_AR,52022
l10n_base.it_1027,Mercatale,l10n_base.it_AR,52044
l10n_base.it_1028,Mercatale Di Cortona,l10n_base.it_AR,52044
l10n_base.it_1029,Mercatale Valdarno,l10n_base.it_AR,52020
l10n_base.it_1030,Moggiona,l10n_base.it_AR,52010
l10n_base.it_1031,Moggiona Di Poppi,l10n_base.it_AR,52010
l10n_base.it_1032,Molin Nuovo,l10n_base.it_AR,52100
l10n_base.it_1033,Monastero,l10n_base.it_AR,52022
l10n_base.it_1034,Moncioni,l10n_base.it_AR,52025
l10n_base.it_1035,Montagnano,l10n_base.it_AR,52048
l10n_base.it_1036,Montagnano Alberoro,l10n_base.it_AR,52048
l10n_base.it_1037,Montalto,l10n_base.it_AR,52020
l10n_base.it_1038,Montanare,l10n_base.it_AR,52044
l10n_base.it_1039,Montanare Di Cortona,l10n_base.it_AR,52044
l10n_base.it_1040,Monte San Savino,l10n_base.it_AR,52048
l10n_base.it_1041,Montecchio,l10n_base.it_AR,52043
l10n_base.it_1042,Montegonzi,l10n_base.it_AR,52022
l10n_base.it_1043,Montemignaio,l10n_base.it_AR,52010
l10n_base.it_1044,Monterchi,l10n_base.it_AR,52035
l10n_base.it_1045,Monterone,l10n_base.it_AR,52038
l10n_base.it_1046,Montevarchi,l10n_base.it_AR,52025
l10n_base.it_1047,Neri,l10n_base.it_AR,52022
l10n_base.it_1048,Olmo,l10n_base.it_AR,52100
l10n_base.it_1049,Ortignano,l10n_base.it_AR,52010
l10n_base.it_1050,Ortignano Raggiolo,l10n_base.it_AR,52010
l10n_base.it_1051,Palazzo Del Pero,l10n_base.it_AR,52100
l10n_base.it_1052,Palazzuolo,l10n_base.it_AR,52048
l10n_base.it_1053,Papiano,l10n_base.it_AR,52017
l10n_base.it_1054,Partina,l10n_base.it_AR,52010
l10n_base.it_1055,Patrignone,l10n_base.it_AR,52100
l10n_base.it_1056,Penna,l10n_base.it_AR,52028
l10n_base.it_1057,Pergine Valdarno,l10n_base.it_AR,52020
l10n_base.it_1058,Pian Di Sco,l10n_base.it_AR,52026
l10n_base.it_1059,Pietraviva,l10n_base.it_AR,52020
l10n_base.it_1060,Pieve A Presciano,l10n_base.it_AR,52020
l10n_base.it_1061,Pieve A Socana,l10n_base.it_AR,52016
l10n_base.it_1062,Pieve Al Bagnoro,l10n_base.it_AR,52100
l10n_base.it_1063,Pieve Al Toppo,l10n_base.it_AR,52041
l10n_base.it_1064,Pieve Santo Stefano,l10n_base.it_AR,52036
l10n_base.it_1065,Poggiola,l10n_base.it_AR,52100
l10n_base.it_1066,Ponte A Poppi,l10n_base.it_AR,52014
l10n_base.it_1067,Ponte Alla Chiassa,l10n_base.it_AR,52100
l10n_base.it_1068,Ponticino,l10n_base.it_AR,52020
l10n_base.it_1069,Poppi,l10n_base.it_AR,52014
l10n_base.it_1070,Porrena,l10n_base.it_AR,52014
l10n_base.it_1071,Pozzo Della Chiana,l10n_base.it_AR,52045
l10n_base.it_1072,Pratantico,l10n_base.it_AR,52100
l10n_base.it_1073,Pratovecchio,l10n_base.it_AR,52015
l10n_base.it_1074,Puglia,l10n_base.it_AR,52100
l10n_base.it_1075,Quarata,l10n_base.it_AR,52100
l10n_base.it_1076,Quota,l10n_base.it_AR,52014
l10n_base.it_1077,Raggiolo,l10n_base.it_AR,52010
l10n_base.it_1078,Rassina,l10n_base.it_AR,52016
l10n_base.it_1079,Rigutino,l10n_base.it_AR,52100
l10n_base.it_1080,Ruscello,l10n_base.it_AR,52100
l10n_base.it_1081,Salutio,l10n_base.it_AR,52010
l10n_base.it_1082,San Cipriano,l10n_base.it_AR,52022
l10n_base.it_1083,San Giovanni Valdarno,l10n_base.it_AR,52027
l10n_base.it_1084,San Giuliano D'Arezzo,l10n_base.it_AR,52100
l10n_base.it_1085,San Giustino Valdarno,l10n_base.it_AR,52024
l10n_base.it_1086,San Leo Di Anghiari,l10n_base.it_AR,52031
l10n_base.it_1087,Sansepolcro,l10n_base.it_AR,52037
l10n_base.it_1088,Sant'Andrea Di Sorbello,l10n_base.it_AR,52044
l10n_base.it_1089,Santa Barbara,l10n_base.it_AR,52022
l10n_base.it_1090,Santa Caterina,l10n_base.it_AR,52044
l10n_base.it_1091,Santa Caterina Di Cortona,l10n_base.it_AR,52044
l10n_base.it_1092,Santa Fiora,l10n_base.it_AR,52037
l10n_base.it_1093,Santa Mama,l10n_base.it_AR,52010
l10n_base.it_1094,Serravalle,l10n_base.it_AR,52010
l10n_base.it_1095,Serravalle Di Bibbiena,l10n_base.it_AR,52010
l10n_base.it_1096,Sestino,l10n_base.it_AR,52038
l10n_base.it_1097,Soci,l10n_base.it_AR,52010
l10n_base.it_1098,Staggiano,l10n_base.it_AR,52100
l10n_base.it_1099,Stia,l10n_base.it_AR,52017
l10n_base.it_1100,Strada,l10n_base.it_AR,52018
l10n_base.it_1101,Subbiano,l10n_base.it_AR,52010
l10n_base.it_1102,Talla,l10n_base.it_AR,52010
l10n_base.it_1103,Tegoleto,l10n_base.it_AR,52041
l10n_base.it_1104,Terontola,l10n_base.it_AR,52044
l10n_base.it_1105,Terontola Stazione,l10n_base.it_AR,52044
l10n_base.it_1106,Terranuova Bracciolini,l10n_base.it_AR,52028
l10n_base.it_1107,Torre,l10n_base.it_AR,52021
l10n_base.it_1108,Tregozzano,l10n_base.it_AR,52100
l10n_base.it_1109,Vacchereccia,l10n_base.it_AR,52022
l10n_base.it_1110,Vaggio,l10n_base.it_AR,52026
l10n_base.it_1111,Viciomaggio,l10n_base.it_AR,52041
l10n_base.it_1112,Ville,l10n_base.it_AR,52028
l10n_base.it_1113,Accorneri,l10n_base.it_AT,14030
l10n_base.it_1114,Agliano,l10n_base.it_AT,14041
l10n_base.it_1115,Agliano Terme,l10n_base.it_AT,14041
l10n_base.it_1116,Albugnano,l10n_base.it_AT,14022
l10n_base.it_1117,Antignano,l10n_base.it_AT,14010
l10n_base.it_1118,Aramengo,l10n_base.it_AT,14020
l10n_base.it_1119,Asti,l10n_base.it_AT,14100
l10n_base.it_1120,Azzano D'Asti,l10n_base.it_AT,14030
l10n_base.it_1121,Baldichieri D'Asti,l10n_base.it_AT,14011
l10n_base.it_1122,Bazzana,l10n_base.it_AT,14046
l10n_base.it_1123,Becchi,l10n_base.it_AT,14022
l10n_base.it_1124,Belveglio,l10n_base.it_AT,14040
l10n_base.it_1125,Berzano Di San Pietro,l10n_base.it_AT,14020
l10n_base.it_1126,Boglietto,l10n_base.it_AT,14055
l10n_base.it_1127,Bruno,l10n_base.it_AT,14046
l10n_base.it_1128,Bubbio,l10n_base.it_AT,14051
l10n_base.it_1129,Buttigliera D'Asti,l10n_base.it_AT,14021
l10n_base.it_1130,Calamandrana,l10n_base.it_AT,14042
l10n_base.it_1131,Callianetto,l10n_base.it_AT,14033
l10n_base.it_1132,Calliano,l10n_base.it_AT,14031
l10n_base.it_1133,Calosso,l10n_base.it_AT,14052
l10n_base.it_1134,Camerano Casasco,l10n_base.it_AT,14020
l10n_base.it_1135,Canelli,l10n_base.it_AT,14053
l10n_base.it_1136,Canelli Recapito Gancia,l10n_base.it_AT,14053
l10n_base.it_1137,Cantarana,l10n_base.it_AT,14010
l10n_base.it_1138,Capriglio,l10n_base.it_AT,14014
l10n_base.it_1139,Casabianca,l10n_base.it_AT,14100
l10n_base.it_1140,Casorzo,l10n_base.it_AT,14032
l10n_base.it_1141,Cassinasco,l10n_base.it_AT,14050
l10n_base.it_1142,Castagnole Delle Lanze,l10n_base.it_AT,14054
l10n_base.it_1143,Castagnole Monferrato,l10n_base.it_AT,14030
l10n_base.it_1144,Castel Boglione,l10n_base.it_AT,14040
l10n_base.it_1145,Castel Rocchero,l10n_base.it_AT,14044
l10n_base.it_1146,Castell'Alfero,l10n_base.it_AT,14033
l10n_base.it_1147,Castell'Alfero Stazione,l10n_base.it_AT,14033
l10n_base.it_1148,Castellero,l10n_base.it_AT,14013
l10n_base.it_1149,Castelletto Molina,l10n_base.it_AT,14040
l10n_base.it_1150,Castello Di Annone,l10n_base.it_AT,14034
l10n_base.it_1151,Castelnuovo Belbo,l10n_base.it_AT,14043
l10n_base.it_1152,Castelnuovo Calcea,l10n_base.it_AT,14040
l10n_base.it_1153,Castelnuovo Don Bosco,l10n_base.it_AT,14022
l10n_base.it_1154,Castiglione,l10n_base.it_AT,14037
l10n_base.it_1155,Castiglione D'Asti,l10n_base.it_AT,14037
l10n_base.it_1156,Cellarengo,l10n_base.it_AT,14010
l10n_base.it_1157,Celle Enomondo,l10n_base.it_AT,14010
l10n_base.it_1158,Cerreto D'Asti,l10n_base.it_AT,14020
l10n_base.it_1159,Cerro Tanaro,l10n_base.it_AT,14030
l10n_base.it_1160,Cessole,l10n_base.it_AT,14050
l10n_base.it_1161,Chiusano D'Asti,l10n_base.it_AT,14025
l10n_base.it_1162,Cinaglio,l10n_base.it_AT,14020
l10n_base.it_1163,Cisterna D'Asti,l10n_base.it_AT,14010
l10n_base.it_1164,Coazzolo,l10n_base.it_AT,14054
l10n_base.it_1165,Cocconato,l10n_base.it_AT,14023
l10n_base.it_1166,Cocconito,l10n_base.it_AT,14023
l10n_base.it_1167,Cocconito Vignaretto,l10n_base.it_AT,14023
l10n_base.it_1168,Colcavagno,l10n_base.it_AT,14026
l10n_base.it_1169,Corsione,l10n_base.it_AT,14020
l10n_base.it_1170,Cortandone,l10n_base.it_AT,14013
l10n_base.it_1171,Cortanze,l10n_base.it_AT,14020
l10n_base.it_1172,Cortazzone,l10n_base.it_AT,14010
l10n_base.it_1173,Cortiglione,l10n_base.it_AT,14040
l10n_base.it_1174,Cossombrato,l10n_base.it_AT,14020
l10n_base.it_1175,Costigliole D'Asti,l10n_base.it_AT,14055
l10n_base.it_1176,Cunico,l10n_base.it_AT,14026
l10n_base.it_1177,Dusino,l10n_base.it_AT,14010
l10n_base.it_1178,Dusino San Michele,l10n_base.it_AT,14010
l10n_base.it_1179,Ferrere,l10n_base.it_AT,14012
l10n_base.it_1180,Fontanile,l10n_base.it_AT,14044
l10n_base.it_1181,Frinco,l10n_base.it_AT,14030
l10n_base.it_1182,Ghiare,l10n_base.it_AT,14045
l10n_base.it_1183,Grana,l10n_base.it_AT,14031
l10n_base.it_1184,Grazzano Badoglio,l10n_base.it_AT,14035
l10n_base.it_1185,Incisa Scapaccino,l10n_base.it_AT,14045
l10n_base.it_1186,Isola D'Asti,l10n_base.it_AT,14057
l10n_base.it_1187,Loazzolo,l10n_base.it_AT,14051
l10n_base.it_1188,Madonna,l10n_base.it_AT,14045
l10n_base.it_1189,Maranzana,l10n_base.it_AT,14040
l10n_base.it_1190,Maretto,l10n_base.it_AT,14018
l10n_base.it_1191,Marmorito,l10n_base.it_AT,14020
l10n_base.it_1192,Migliandolo,l10n_base.it_AT,14037
l10n_base.it_1193,Moasca,l10n_base.it_AT,14050
l10n_base.it_1194,Molini D'Isola,l10n_base.it_AT,14057
l10n_base.it_1195,Mombaldone,l10n_base.it_AT,14050
l10n_base.it_1196,Mombarone,l10n_base.it_AT,14020
l10n_base.it_1197,Mombaruzzo,l10n_base.it_AT,14046
l10n_base.it_1198,Mombercelli,l10n_base.it_AT,14047
l10n_base.it_1199,Monale,l10n_base.it_AT,14013
l10n_base.it_1200,Monastero Bormida,l10n_base.it_AT,14058
l10n_base.it_1201,Moncalvo,l10n_base.it_AT,14036
l10n_base.it_1202,Moncucco Torinese,l10n_base.it_AT,14024
l10n_base.it_1203,Mondonio San Domenico Savio,l10n_base.it_AT,14022
l10n_base.it_1204,Monfallito,l10n_base.it_AT,14034
l10n_base.it_1205,Mongardino,l10n_base.it_AT,14040
l10n_base.it_1206,Montabone,l10n_base.it_AT,14040
l10n_base.it_1207,Montafia,l10n_base.it_AT,14014
l10n_base.it_1208,Montaldo Scarampi,l10n_base.it_AT,14048
l10n_base.it_1209,Montechiaro D'Asti,l10n_base.it_AT,14025
l10n_base.it_1210,Montegrosso,l10n_base.it_AT,14010
l10n_base.it_1211,Montegrosso D'Asti,l10n_base.it_AT,14048
l10n_base.it_1212,Montegrosso D'Asti Stazione,l10n_base.it_AT,14048
l10n_base.it_1213,Montegrosso Di Cinaglio,l10n_base.it_AT,14010
l10n_base.it_1214,Montemagno,l10n_base.it_AT,14030
l10n_base.it_1215,Montemarzo,l10n_base.it_AT,14100
l10n_base.it_1216,Montemarzo D'Asti,l10n_base.it_AT,14100
l10n_base.it_1217,Montiglio,l10n_base.it_AT,14026
l10n_base.it_1218,Montiglio Monferrato,l10n_base.it_AT,14026
l10n_base.it_1219,Moransengo,l10n_base.it_AT,14023
l10n_base.it_1220,Motta,l10n_base.it_AT,14050
l10n_base.it_1221,Motta Di Costigliole,l10n_base.it_AT,14050
l10n_base.it_1222,Nizza Monferrato,l10n_base.it_AT,14049
l10n_base.it_1223,Olmo,l10n_base.it_AT,14054
l10n_base.it_1224,Olmo Di Castagnole Lanze,l10n_base.it_AT,14054
l10n_base.it_1225,Olmo Gentile,l10n_base.it_AT,14050
l10n_base.it_1226,Passerano,l10n_base.it_AT,14020
l10n_base.it_1227,Passerano Marmorito,l10n_base.it_AT,14020
l10n_base.it_1228,Penango,l10n_base.it_AT,14030
l10n_base.it_1229,Piano,l10n_base.it_AT,14057
l10n_base.it_1230,Piea,l10n_base.it_AT,14020
l10n_base.it_1231,Pino D'Asti,l10n_base.it_AT,14020
l10n_base.it_1232,Piova' Massaia,l10n_base.it_AT,14026
l10n_base.it_1233,Poggio D'Asti,l10n_base.it_AT,14100
l10n_base.it_1234,Portacomaro,l10n_base.it_AT,14037
l10n_base.it_1235,Portacomaro Stazione,l10n_base.it_AT,14100
l10n_base.it_1236,Pratomorone,l10n_base.it_AT,14016
l10n_base.it_1237,Quaranti,l10n_base.it_AT,14040
l10n_base.it_1238,Quarto D'Asti,l10n_base.it_AT,14030
l10n_base.it_1239,Refrancore,l10n_base.it_AT,14030
l10n_base.it_1240,Revigliasco D'Asti,l10n_base.it_AT,14010
l10n_base.it_1241,Revignano,l10n_base.it_AT,14010
l10n_base.it_1242,Roatto,l10n_base.it_AT,14018
l10n_base.it_1243,Robella,l10n_base.it_AT,14020
l10n_base.it_1244,Rocca D'Arazzo,l10n_base.it_AT,14030
l10n_base.it_1245,Roccaverano,l10n_base.it_AT,14050
l10n_base.it_1246,Rocchetta Palafea,l10n_base.it_AT,14042
l10n_base.it_1247,Rocchetta Tanaro,l10n_base.it_AT,14030
l10n_base.it_1248,San Bartolomeo Lanze,l10n_base.it_AT,14054
l10n_base.it_1249,San Damiano D'Asti,l10n_base.it_AT,14015
l10n_base.it_1250,San Desiderio,l10n_base.it_AT,14031
l10n_base.it_1251,San Giorgio Scarampi,l10n_base.it_AT,14059
l10n_base.it_1252,San Martino Alfieri,l10n_base.it_AT,14010
l10n_base.it_1253,San Marzano Oliveto,l10n_base.it_AT,14050
l10n_base.it_1254,San Marzanotto,l10n_base.it_AT,14100
l10n_base.it_1255,San Matteo,l10n_base.it_AT,14010
l10n_base.it_1256,San Paolo Solbrito,l10n_base.it_AT,14010
l10n_base.it_1257,San Pietro,l10n_base.it_AT,14015
l10n_base.it_1258,Sant'Antonio,l10n_base.it_AT,14053
l10n_base.it_1259,Sant'Antonio Di Canelli,l10n_base.it_AT,14053
l10n_base.it_1260,Scandeluzza,l10n_base.it_AT,14020
l10n_base.it_1261,Schierano,l10n_base.it_AT,14020
l10n_base.it_1262,Scurzolengo,l10n_base.it_AT,14030
l10n_base.it_1263,Serole,l10n_base.it_AT,14050
l10n_base.it_1264,Serravalle,l10n_base.it_AT,14020
l10n_base.it_1265,Serravalle D'Asti,l10n_base.it_AT,14020
l10n_base.it_1266,Sessame,l10n_base.it_AT,14058
l10n_base.it_1267,Sessant,l10n_base.it_AT,14020
l10n_base.it_1268,Settime,l10n_base.it_AT,14020
l10n_base.it_1269,Soglio,l10n_base.it_AT,14020
l10n_base.it_1270,Stazione Di Portacomaro,l10n_base.it_AT,14100
l10n_base.it_1271,Tigliole,l10n_base.it_AT,14016
l10n_base.it_1272,Tonco,l10n_base.it_AT,14039
l10n_base.it_1273,Tonengo,l10n_base.it_AT,14023
l10n_base.it_1274,Vaglierano,l10n_base.it_AT,14010
l10n_base.it_1275,Vaglio Serra,l10n_base.it_AT,14049
l10n_base.it_1276,Valenzani,l10n_base.it_AT,14030
l10n_base.it_1277,Valfenera,l10n_base.it_AT,14017
l10n_base.it_1278,Valgera,l10n_base.it_AT,14100
l10n_base.it_1279,Valleandona,l10n_base.it_AT,14010
l10n_base.it_1280,Valletanaro,l10n_base.it_AT,14100
l10n_base.it_1281,Variglie,l10n_base.it_AT,14100
l10n_base.it_1282,Vesime,l10n_base.it_AT,14059
l10n_base.it_1283,Viale,l10n_base.it_AT,14010
l10n_base.it_1284,Viarigi,l10n_base.it_AT,14030
l10n_base.it_1285,Viatosto,l10n_base.it_AT,14100
l10n_base.it_1286,Vigliano D'Asti,l10n_base.it_AT,14040
l10n_base.it_1287,Villa San Secondo,l10n_base.it_AT,14020
l10n_base.it_1288,Villafranca D'Asti,l10n_base.it_AT,14018
l10n_base.it_1289,Villanova D'Asti,l10n_base.it_AT,14019
l10n_base.it_1290,Villanova D'Asti Stazione,l10n_base.it_AT,14019
l10n_base.it_1291,Vinchio,l10n_base.it_AT,14040
l10n_base.it_1292,Aiello Del Sabato,l10n_base.it_AV,83020
l10n_base.it_1293,Altavilla Irpina,l10n_base.it_AV,83011
l10n_base.it_1294,Alvano,l10n_base.it_AV,83040
l10n_base.it_1295,Andretta,l10n_base.it_AV,83040
l10n_base.it_1296,Aquilonia,l10n_base.it_AV,83041
l10n_base.it_1297,Arcella,l10n_base.it_AV,83030
l10n_base.it_1298,Ariano Irpino,l10n_base.it_AV,83031
l10n_base.it_1299,Ariano Irpino Stazione,l10n_base.it_AV,83031
l10n_base.it_1300,Ariano Scalo,l10n_base.it_AV,83031
l10n_base.it_1301,Aterrana,l10n_base.it_AV,83026
l10n_base.it_1302,Atripalda,l10n_base.it_AV,83042
l10n_base.it_1303,Avella,l10n_base.it_AV,83021
l10n_base.it_1304,Avellino,l10n_base.it_AV,83100
l10n_base.it_1305,Bagnoli Irpino,l10n_base.it_AV,83043
l10n_base.it_1306,Baiano,l10n_base.it_AV,83022
l10n_base.it_1307,Banzano,l10n_base.it_AV,83026
l10n_base.it_1308,Banzano Di Montoro Superiore,l10n_base.it_AV,83026
l10n_base.it_1309,Bellizzi Irpino,l10n_base.it_AV,83100
l10n_base.it_1310,Bisaccia,l10n_base.it_AV,83044
l10n_base.it_1311,Bisaccia Nuova,l10n_base.it_AV,83044
l10n_base.it_1312,Bonito,l10n_base.it_AV,83032
l10n_base.it_1313,Borgo,l10n_base.it_AV,83025
l10n_base.it_1314,Borgo Di Montoro Inferiore,l10n_base.it_AV,83025
l10n_base.it_1315,Cairano,l10n_base.it_AV,83040
l10n_base.it_1316,Calabritto,l10n_base.it_AV,83040
l10n_base.it_1317,Caliano,l10n_base.it_AV,83026
l10n_base.it_1318,Calitri,l10n_base.it_AV,83045
l10n_base.it_1319,Calore,l10n_base.it_AV,83036
l10n_base.it_1320,Campanarello,l10n_base.it_AV,83030
l10n_base.it_1321,Canale,l10n_base.it_AV,83028
l10n_base.it_1322,Candida,l10n_base.it_AV,83040
l10n_base.it_1323,Caposele,l10n_base.it_AV,83040
l10n_base.it_1324,Capriglia Irpina,l10n_base.it_AV,83010
l10n_base.it_1325,Carife,l10n_base.it_AV,83040
l10n_base.it_1326,Carpignano,l10n_base.it_AV,83035
l10n_base.it_1327,Casalbore,l10n_base.it_AV,83034
l10n_base.it_1328,Casola,l10n_base.it_AV,83020
l10n_base.it_1329,Cassano Caudino,l10n_base.it_AV,83016
l10n_base.it_1330,Cassano Irpino,l10n_base.it_AV,83040
l10n_base.it_1331,Castel Baronia,l10n_base.it_AV,83040
l10n_base.it_1332,Castelfranci,l10n_base.it_AV,83040
l10n_base.it_1333,Castello Del Lago,l10n_base.it_AV,83030
l10n_base.it_1334,Castelvetere Sul Calore,l10n_base.it_AV,83040
l10n_base.it_1335,Celzi,l10n_base.it_AV,83020
l10n_base.it_1336,Cervinara,l10n_base.it_AV,83012
l10n_base.it_1337,Cesinali,l10n_base.it_AV,83020
l10n_base.it_1338,Chianche,l10n_base.it_AV,83010
l10n_base.it_1339,Chiusano Di San Domenico,l10n_base.it_AV,83040
l10n_base.it_1340,Ciardelli Inferiore,l10n_base.it_AV,83015
l10n_base.it_1341,Contrada,l10n_base.it_AV,83020
l10n_base.it_1342,Conza Della Campania,l10n_base.it_AV,83040
l10n_base.it_1343,Dentecane,l10n_base.it_AV,83030
l10n_base.it_1344,Domicella,l10n_base.it_AV,83020
l10n_base.it_1345,Ferrari Di Cervinara,l10n_base.it_AV,83017
l10n_base.it_1346,Ferrari Stazione Serino,l10n_base.it_AV,83028
l10n_base.it_1347,Figlioli,l10n_base.it_AV,83025
l10n_base.it_1348,Flumeri,l10n_base.it_AV,83040
l10n_base.it_1349,Fontana Di Montella,l10n_base.it_AV,83048
l10n_base.it_1350,Fontanarosa,l10n_base.it_AV,83040
l10n_base.it_1351,Fontenovella,l10n_base.it_AV,83023
l10n_base.it_1352,Forino,l10n_base.it_AV,83020
l10n_base.it_1353,Frigento,l10n_base.it_AV,83040
l10n_base.it_1354,Gesualdo,l10n_base.it_AV,83040
l10n_base.it_1355,Greci,l10n_base.it_AV,83030
l10n_base.it_1356,Grottaminarda,l10n_base.it_AV,83035
l10n_base.it_1357,Grottolella,l10n_base.it_AV,83010
l10n_base.it_1358,Guardia Lombardi,l10n_base.it_AV,83040
l10n_base.it_1359,Ioffredo,l10n_base.it_AV,83012
l10n_base.it_1360,La Manna,l10n_base.it_AV,83031
l10n_base.it_1361,Lacedonia,l10n_base.it_AV,83046
l10n_base.it_1362,Laceno,l10n_base.it_AV,83043
l10n_base.it_1363,Lapio,l10n_base.it_AV,83030
l10n_base.it_1364,Lauro,l10n_base.it_AV,83023
l10n_base.it_1365,Lioni,l10n_base.it_AV,83047
l10n_base.it_1366,Luogosano,l10n_base.it_AV,83040
l10n_base.it_1367,Manocalzati,l10n_base.it_AV,83030
l10n_base.it_1368,Marzano Di Nola,l10n_base.it_AV,83020
l10n_base.it_1369,Materdomini,l10n_base.it_AV,83040
l10n_base.it_1370,Mattinella,l10n_base.it_AV,83040
l10n_base.it_1371,Melito Irpino,l10n_base.it_AV,83030
l10n_base.it_1372,Mercogliano,l10n_base.it_AV,83013
l10n_base.it_1373,Migliano,l10n_base.it_AV,83023
l10n_base.it_1374,Mirabella Eclano,l10n_base.it_AV,83036
l10n_base.it_1375,Misciano,l10n_base.it_AV,83025
l10n_base.it_1376,Molinelle,l10n_base.it_AV,83024
l10n_base.it_1377,Molini,l10n_base.it_AV,83058
l10n_base.it_1378,Montaguto,l10n_base.it_AV,83030
l10n_base.it_1379,Montaperto,l10n_base.it_AV,83038
l10n_base.it_1380,Montecalvo Irpino,l10n_base.it_AV,83037
l10n_base.it_1381,Montefalcione,l10n_base.it_AV,83030
l10n_base.it_1382,Monteforte Irpino,l10n_base.it_AV,83024
l10n_base.it_1383,Montefredane,l10n_base.it_AV,83030
l10n_base.it_1384,Montefusco,l10n_base.it_AV,83030
l10n_base.it_1385,Montella,l10n_base.it_AV,83048
l10n_base.it_1386,Montemarano,l10n_base.it_AV,83040
l10n_base.it_1387,Montemiletto,l10n_base.it_AV,83038
l10n_base.it_1388,Monteverde,l10n_base.it_AV,83049
l10n_base.it_1389,Montoro Inferiore,l10n_base.it_AV,83025
l10n_base.it_1390,Montoro Superiore,l10n_base.it_AV,83026
l10n_base.it_1391,Morra De Sanctis,l10n_base.it_AV,83040
l10n_base.it_1392,Morroni,l10n_base.it_AV,83032
l10n_base.it_1393,Moschiano,l10n_base.it_AV,83020
l10n_base.it_1394,Mugnano Del Cardinale,l10n_base.it_AV,83027
l10n_base.it_1395,Nusco,l10n_base.it_AV,83051
l10n_base.it_1396,Orneta,l10n_base.it_AV,83031
l10n_base.it_1397,Ospedaletto D'Alpinolo,l10n_base.it_AV,83014
l10n_base.it_1398,Pagliara,l10n_base.it_AV,83040
l10n_base.it_1399,Pago Del Vallo Di Lauro,l10n_base.it_AV,83020
l10n_base.it_1400,Palazzisi,l10n_base.it_AV,83031
l10n_base.it_1401,Parolise,l10n_base.it_AV,83050
l10n_base.it_1402,Passo Di Mirabella,l10n_base.it_AV,83036
l10n_base.it_1403,Paternopoli,l10n_base.it_AV,83052
l10n_base.it_1404,Petruro,l10n_base.it_AV,83020
l10n_base.it_1405,Petruro Irpino,l10n_base.it_AV,83010
l10n_base.it_1406,Piano,l10n_base.it_AV,83025
l10n_base.it_1407,Piano Regolatore,l10n_base.it_AV,83044
l10n_base.it_1408,Pianopantano,l10n_base.it_AV,83036
l10n_base.it_1409,Piazza Di Pandola,l10n_base.it_AV,83025
l10n_base.it_1410,Picarelli,l10n_base.it_AV,83100
l10n_base.it_1411,Pietradefusi,l10n_base.it_AV,83030
l10n_base.it_1412,Pietrastornina,l10n_base.it_AV,83015
l10n_base.it_1413,Pila Ai Piani,l10n_base.it_AV,83040
l10n_base.it_1414,Ponteromito,l10n_base.it_AV,83051
l10n_base.it_1415,Prata Di Principato Ultra,l10n_base.it_AV,83030
l10n_base.it_1416,Pratola Serra,l10n_base.it_AV,83039
l10n_base.it_1417,Preturo,l10n_base.it_AV,83025
l10n_base.it_1418,Quadrelle,l10n_base.it_AV,83020
l10n_base.it_1419,Quaglietta,l10n_base.it_AV,83040
l10n_base.it_1420,Quindici,l10n_base.it_AV,83020
l10n_base.it_1421,Rocca San Felice,l10n_base.it_AV,83050
l10n_base.it_1422,Roccabascerana,l10n_base.it_AV,83016
l10n_base.it_1423,Rotondi,l10n_base.it_AV,83017
l10n_base.it_1424,Sala,l10n_base.it_AV,83028
l10n_base.it_1425,Salza Irpina,l10n_base.it_AV,83050
l10n_base.it_1426,San Barbato,l10n_base.it_AV,83030
l10n_base.it_1427,San Biagio,l10n_base.it_AV,83028
l10n_base.it_1428,San Felice,l10n_base.it_AV,83010
l10n_base.it_1429,San Mango Sul Calore,l10n_base.it_AV,83050
l10n_base.it_1430,San Martino Valle Caudina,l10n_base.it_AV,83018
l10n_base.it_1431,San Michele Di Pratola,l10n_base.it_AV,83039
l10n_base.it_1432,San Michele Di Pratola Serra,l10n_base.it_AV,83039
l10n_base.it_1433,San Michele Di Serino,l10n_base.it_AV,83020
l10n_base.it_1434,San Nicola Baronia,l10n_base.it_AV,83050
l10n_base.it_1435,San Pietro,l10n_base.it_AV,83026
l10n_base.it_1436,San Pietro Di Montoro Superiore,l10n_base.it_AV,83026
l10n_base.it_1437,San Potito Ultra,l10n_base.it_AV,83050
l10n_base.it_1438,San Sossio Baronia,l10n_base.it_AV,83050
l10n_base.it_1439,San Sossio Di Serino,l10n_base.it_AV,83028
